Respondent,RLH,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12,Item13,Item14,Item15,Item16,Item17,Item18,Item19,Item20,Item21,Item22,Item23,Item24,Item25,Item26,Item27,Item28,Item29,Item30,Item31,Item32,Item33,Item34,Item35,Item36,Item37,Item38,Item39,Item40
1079,573,-3.934482,-4.972383,-2.76794,-0.548058,-2.973106,-5.241163,-1.024636,-1.328843,-3.77228,-3.334176,-4.180513,-3.292984,-3.878889,0.402543,-5.689049,-1.887805,-6.954657,-2.478269,-2.41211,-4.584221,-0.504917,-2.734118,-4.459741,-1.382279,-2.043643,0.771643,-5.562266,-7.191939,-7.627343,-3.055285,-7.039639,-3.658176,0.054638,-3.124104,-5.229253,-1.453944,-1.9011,-3.705778,-7.353492,-6.157845
1080,518,0.445641,-2.457407,-4.288228,-2.884988,-1.15839,-1.249013,-0.418404,-2.052056,-1.120797,1.981315,-0.884569,-2.184683,-0.031023,-1.798939,-0.517047,-3.266659,1.064276,3.327999,2.70855,-2.08891,-0.128556,-5.584189,-2.647621,0.092993,-6.264831,-0.381601,0.2814,-4.378458,-6.234997,-3.24454,-5.404078,2.084344,0.408727,-2.700519,-0.269996,-1.944552,-0.863013,-0.421312,-1.985591,-0.960789
1081,499,3.629597,-0.309191,1.318832,1.657021,0.814527,3.853705,2.467263,1.856489,0.444775,1.966186,2.35277,1.31789,2.365057,3.331529,5.650318,2.275827,1.699076,3.429304,3.549607,2.008274,3.475125,-2.855706,0.722404,2.609049,2.176793,3.452189,2.54972,5.619978,0.640134,-1.754074,-1.926442,3.160788,3.165925,2.316988,2.693423,1.920632,1.336147,4.135679,-2.261497,4.131063
1082,311,0.067856,-2.524515,1.724627,0.952206,1.345984,0.277524,1.087826,1.344915,-1.124659,-0.847739,0.295999,0.038536,0.862281,1.386688,-0.741786,1.048025,-0.836683,-0.736116,-0.637165,0.607928,0.764336,0.381617,0.07736,0.214763,-0.012149,1.350961,-0.556022,1.67181,-0.609376,-0.980253,-1.073054,-0.264073,1.091383,0.558994,-0.443708,1.131061,0.136888,0.406017,-1.347269,-0.892197
1083,611,4.192414,0.802825,2.835556,0.94943,-2.442024,-0.293403,2.17022,0.283556,-1.922387,-0.644734,0.891792,-3.207749,1.5038,3.593584,-1.633302,-1.80893,0.698263,2.437528,2.00772,1.432984,1.27838,-2.698775,-0.935142,1.571207,1.12242,3.456013,0.242602,1.969277,0.933645,2.058585,-2.218768,2.063422,0.983728,0.64286,2.07196,0.65097,-0.82856,3.929869,0.255193,3.270063
1085,460,3.668888,1.259517,1.782155,1.008232,1.524713,1.018847,0.956152,1.876115,-0.165226,2.84583,1.978747,0.943092,3.802298,3.839824,0.521481,2.215226,0.785619,3.976963,4.323537,0.591029,2.50522,-2.13475,0.110803,2.676423,0.439794,2.416711,1.425597,1.777897,0.043643,0.837538,-2.72923,5.1576,3.06797,0.95183,2.641024,1.075003,1.244657,3.066049,0.760092,3.160924
1086,389,-1.543389,-1.009987,-1.615696,-1.948491,-0.412283,-0.978831,-0.688179,-0.656354,-0.014597,-0.37759,-0.821129,-1.815536,-0.740439,-1.510564,-0.048196,-1.263496,0.05289,0.647767,0.467066,0.253244,-2.671317,-2.867971,-4.582337,0.136465,-1.395557,0.183897,-0.32039,-2.072911,-2.029304,-3.414363,-4.396485,2.288409,0.069828,-1.085875,-0.587199,-3.268898,0.480449,0.363643,-0.746523,-1.636318
1087,529,1.483662,-0.475263,-0.768687,-1.543786,-0.691872,-0.187517,0.159607,-1.557487,-0.924414,2.951258,0.964314,-1.772893,1.987201,1.673503,0.837495,-1.801053,0.925444,3.441251,5.371427,0.157225,-0.397989,-5.585131,-2.279032,0.288117,-3.269206,0.23144,0.670187,-0.295866,-2.352721,-2.772705,-5.759545,4.387037,1.67188,-0.427598,0.058888,-1.752872,0.301543,3.102103,-0.577989,1.478899
1088,330,-0.839537,0.321639,-0.090466,-0.112612,-1.065104,-2.651823,0.328724,-1.009026,-0.355614,0.546575,-0.963339,-1.795969,-3.51164,-0.11792,-0.634878,-1.022213,-1.406265,-0.511993,-0.146249,-0.281804,-0.777528,0.023956,-1.49799,-0.582449,-0.28774,0.533946,-0.546894,-0.61146,-2.589541,0.222234,-3.797898,-0.859983,-2.706534,0.419078,0.450803,-0.900374,-0.760442,-1.326464,-0.835634,-1.936774
1089,495,-0.377082,-1.879519,0.737079,-0.286192,-0.972869,-2.179841,-0.172525,-1.212278,-0.325735,1.693603,-0.57637,-1.492394,-1.122756,1.072923,-4.502284,-0.984367,-0.649234,-1.052592,-2.087682,-2.469149,1.58596,-3.912515,-1.282299,-1.686445,-1.65086,0.65667,-2.938476,-2.798488,-3.231938,1.247987,-4.518138,-2.084647,-1.547532,-1.434343,-1.796258,-0.035227,-1.84866,-1.6153,-3.634338,-1.945683
109,595,-2.736601,-3.453811,-6.149271,-4.212277,-3.911957,-4.344722,-3.474653,-4.335157,-2.781704,-0.94181,-4.195066,-5.144817,-3.989885,-3.38109,-3.505474,-5.681004,-2.37054,-0.100776,0.532143,-2.385644,-7.071287,-8.205854,-8.66128,-2.232618,-6.27166,-1.358338,-3.098579,-3.828949,-6.439452,-5.612398,-9.61737,0.751091,-2.116566,-3.587733,-1.503556,-4.270515,-1.146458,-2.43845,-6.998383,-3.336961
1090,294,1.84957,1.125542,1.324436,0.864195,0.731949,0.203329,1.983194,3.659652,0.597907,1.550179,1.76904,0.420359,0.006115,1.593673,1.81234,0.47189,-1.064495,2.552014,3.124913,-0.698264,1.28351,2.03461,0.030994,1.98882,1.617726,2.717119,2.106347,-0.175279,-0.212612,0.317684,1.43198,1.006898,0.377236,0.249492,0.922445,0.847318,1.065631,1.661738,0.512903,0.548444
1093,429,0.810998,-1.633072,-0.443749,-3.286882,-1.81851,-0.967106,-2.079673,-1.850368,-2.957732,1.381986,0.000592,-1.662058,0.427464,0.314253,-1.037424,-1.958415,-0.185445,2.553951,1.930845,-1.499732,1.008562,-8.143572,-3.777699,-0.646968,-2.924787,1.525321,-1.421533,-0.899807,-4.254899,-3.224104,-6.208157,2.099827,0.041251,-1.111292,0.211172,-1.593351,-2.154281,0.922838,-2.826731,-1.011549
1094,392,4.212436,-1.153039,-0.117957,1.669225,1.797855,2.323441,2.518291,2.546563,-0.183397,0.996858,2.347898,1.775082,3.439589,3.388398,6.004725,3.543876,2.634514,2.723329,4.210387,1.902202,2.821012,0.692829,0.427727,1.489707,2.474994,2.782524,2.159065,3.850748,4.436893,-3.324855,0.164407,3.525431,1.891492,2.361801,1.591249,1.230624,0.45591,4.538045,0.980403,3.633418
1096,340,2.930303,2.078279,0.278523,0.414361,-0.312554,2.021704,2.993207,-0.041628,2.340137,4.207549,1.815632,-0.34299,2.074843,1.959768,2.559438,1.141144,3.964856,3.43306,2.465602,2.284883,0.779346,0.781718,2.760176,3.191483,-0.772806,2.226893,5.044492,2.1179,1.78534,0.687244,0.346365,3.307306,1.580996,1.06963,3.324392,-0.324124,3.036915,2.600472,1.839612,3.080439
1097,357,-0.112014,-1.917668,0.13684,-0.87419,-1.033189,-1.285896,1.042242,-0.245568,-0.455552,-0.431621,-0.59066,-2.102682,0.057123,2.321974,-1.648332,-1.129589,-2.415012,0.991355,-0.72355,-1.278361,-1.141246,-2.187555,-3.072196,1.417823,-0.517044,2.051203,-0.555824,-1.320378,-3.042618,-1.003017,-4.051949,-0.170075,1.633559,-1.017513,-0.770211,-0.5095,-0.028875,-0.065702,-3.208998,0.1647
1098,273,-1.175586,-0.729788,-1.219186,0.176932,0.236985,0.073124,0.428619,-0.493153,-0.615768,0.863528,-0.406265,-0.839974,-0.554967,0.135653,0.688358,-0.871544,-1.165972,1.996713,0.116458,-0.232366,0.639677,-1.56271,-1.979624,-0.885655,-1.627918,0.574435,0.211248,-0.769583,-2.069615,-0.84441,-2.192998,1.244671,-0.674948,-0.495314,-1.297075,-0.388226,0.299855,-1.416596,-1.120822,-1.8766
1101,392,3.073268,2.550655,3.597481,3.143837,2.005712,2.818179,1.947541,1.668753,2.404609,3.643488,3.492812,2.011649,2.90917,2.806428,4.882683,1.683672,2.206119,3.624153,7.025422,3.980102,1.247155,1.31971,0.988035,3.017873,0.809047,2.850833,1.525363,5.14336,1.044825,0.601388,-0.000989,4.967273,2.608878,4.181914,2.539011,0.437791,1.195656,3.269213,2.895331,3.011335
1102,547,-0.460374,2.260872,2.518544,-3.176012,-3.911209,-2.597288,-2.498971,-4.425582,-1.645853,-0.709021,-1.723041,-2.802762,-2.959619,-1.278107,-0.793474,-4.46468,-1.926774,0.663927,-1.63606,-0.538092,-2.419499,-5.885015,-4.708408,-2.551546,-2.098476,0.253238,-1.724047,-0.68934,-4.319389,1.629254,-6.521109,-1.225228,-1.95987,-1.442632,2.364293,-0.960657,-2.075199,-1.515147,-0.99357,-1.238267
1104,414,1.207287,-0.596655,0.036848,0.692917,-2.817025,2.928407,1.316516,0.017802,-0.495199,1.249946,1.80335,-0.536334,2.756437,1.574714,3.388473,-0.955254,1.337124,3.467005,3.47684,1.339295,0.642947,-2.101251,-1.984949,2.116396,-1.095254,1.034796,2.595523,3.572446,0.222061,-2.694872,-2.428034,3.850766,2.282772,1.021673,0.880465,-0.110974,0.332967,4.805976,-0.497823,2.377445
1105,351,2.054745,1.066663,2.660823,0.410584,-0.151565,-0.624741,0.698718,0.29583,-0.39791,1.635087,0.354959,-0.182124,-0.461064,3.603703,-0.049577,0.297249,-0.232756,0.733044,0.411009,0.699533,0.403349,-3.289664,0.236558,0.26884,0.066954,2.266492,-0.177731,0.981819,-1.550778,1.337099,-2.534752,0.022853,-1.491707,0.544661,0.732054,0.596163,-0.054035,0.3077,-3.330528,0.535433
1109,660,2.964416,-2.963703,0.371471,-0.616318,-4.029953,-0.080753,1.123449,-0.661301,-3.048245,-0.174587,0.800012,-0.520301,1.199155,4.61416,-0.771425,-1.293384,-1.231746,3.35582,4.049243,-0.745685,1.152072,-6.622841,-3.596113,1.969416,-0.254873,2.595642,-1.140289,0.780041,-3.308043,-1.476756,-6.683663,3.919551,1.493606,0.192728,1.181772,-1.373533,-1.014415,2.057415,-2.344192,3.006553
1113,465,4.712995,-1.37134,2.184956,2.876203,2.037534,1.801585,4.680794,2.335391,0.730434,1.978286,2.882968,1.877781,3.202122,3.704977,3.145665,1.146176,1.055977,3.280717,4.735874,2.149644,3.063403,1.538475,0.573437,4.719869,1.921834,3.31081,1.687437,1.469056,0.430388,-0.905246,-1.345456,2.31546,2.645049,3.156588,0.520632,1.363625,2.569796,2.622305,0.659191,4.967632
1114,337,-0.436906,-0.133705,2.511156,1.219329,-0.435732,-0.900635,-0.472632,-0.045267,-1.556356,-0.530084,-0.652656,-0.674213,-0.458864,1.206723,-2.488898,0.404304,-2.452999,-0.51187,-1.302896,-1.024587,1.29052,-4.440621,-1.720693,-1.887764,-2.19941,1.361086,-3.103189,-0.711443,-1.873036,1.203974,-3.835761,0.383067,-1.38661,-0.923842,-1.325982,-0.467218,-1.551248,-1.44947,-2.830949,-1.672324
1116,477,1.126396,-1.163708,1.501253,1.612041,-1.194937,0.575966,0.625868,-0.155484,-1.659464,-1.269463,0.983005,-0.414222,0.476657,2.13654,-0.471877,-1.872237,-1.223626,0.321867,0.983817,0.130536,-0.161796,-1.187819,-1.082722,1.069723,0.640153,1.532108,1.00792,2.62031,-1.418939,-1.122859,-4.217997,-0.89484,0.437111,1.154443,0.343288,-0.148679,-1.265584,1.13836,-2.132052,3.081766
1118,431,0.04897,2.862031,2.487088,-1.153435,-1.348995,-0.309827,-0.262597,-3.357543,0.595519,2.616178,1.011905,-2.887775,0.571941,-1.332736,0.157063,-2.698836,1.358459,3.683969,2.063919,0.49698,0.126976,-2.305993,1.431761,-0.703347,-2.202344,-0.186382,2.337863,0.456544,-2.01489,0.628409,-2.209534,2.84967,-0.184937,-0.931258,1.986469,-1.759477,-0.973758,0.454171,3.258692,0.099691
1119,462,-2.002878,-2.981433,-4.268763,-4.524917,-3.450626,-1.522237,-3.026576,-4.638458,-3.02191,0.029797,-2.837512,-4.592428,-1.9451,-2.746252,-1.8054,-3.891397,-2.378182,0.278671,-1.291684,-2.930522,-2.988605,-8.638788,-7.681466,-2.276472,-4.987228,-1.779759,-1.711329,-1.639134,-5.728835,-6.919071,-8.326278,0.789878,-2.116651,-3.084712,-1.802648,-5.362512,-2.512108,-2.532611,-3.20669,-2.352175
112,422,-2.192956,-0.03209,-0.506105,-3.119943,-7.042048,-2.730235,-2.144861,-4.422386,-2.097665,-1.90528,-1.855935,-3.623866,-4.122629,-2.126096,2.364603,-5.330238,-4.249652,0.525423,0.692384,-1.473034,-3.346014,-2.433154,-4.920417,-2.443392,-2.830974,-0.976391,-0.901137,-1.654716,-4.114563,-1.432739,-6.559873,-0.796916,-2.532267,-1.760064,0.137195,-3.417391,-2.603465,-0.264373,-1.482834,-2.26355
1120,382,0.693409,0.228384,-0.94281,-1.949498,-0.380842,-0.774322,-0.202551,-2.220454,-0.055859,4.044675,-0.279771,-0.756867,-0.029177,-1.012442,1.122714,-2.025598,2.980808,3.101613,2.315792,0.226625,-0.53942,-5.609939,-2.003852,-0.595104,-2.630129,0.307387,1.485561,0.145134,-2.256629,-1.350023,-2.286915,2.223744,0.231568,-0.501465,0.915688,-1.143956,-0.428126,0.535459,-1.286161,0.48109
1121,218,0.123772,-0.615558,0.077461,-0.724668,1.354989,-0.274365,-0.189226,1.045242,-0.567377,0.229947,0.054399,-0.458207,-0.707634,0.440977,1.112889,1.070988,-0.645844,0.28879,0.098439,-0.154957,0.12981,1.088535,-1.794189,0.663606,-1.023168,0.885411,0.216078,-1.217131,-0.456087,-1.15072,-0.849836,-0.172075,-0.50589,-0.327744,-1.17813,-0.015763,0.776989,0.285273,-0.725794,-0.413295
1122,297,1.488479,0.880191,0.969007,-1.610591,1.391323,2.58382,0.651779,-0.244477,-1.000918,2.625144,1.653852,-0.390073,2.001955,1.399034,2.291015,1.238559,1.686196,2.881367,2.65394,2.366251,0.88811,-2.122289,-0.672185,0.374822,0.240228,0.917768,2.212376,1.678457,0.449897,-0.989497,-1.206444,3.805211,2.179877,1.517044,1.95153,-0.303661,0.280226,1.384379,1.159747,1.125285
1124,303,-0.359001,1.246553,1.512484,0.752445,-1.317443,0.091903,0.574982,0.493272,-0.875271,-2.293731,0.716567,-0.531305,1.383865,2.024282,-1.78674,0.733822,-3.509257,3.121167,0.483268,0.367737,1.044025,-1.259537,-0.725178,0.902759,0.851642,1.754004,-0.393096,1.760593,-1.899824,-0.1702,-2.434353,0.984247,0.843194,1.090232,0.963671,0.52602,0.134571,0.286818,-1.630747,-0.461961
1125,525,1.759916,-1.6003,0.907514,0.361805,-3.086004,-0.052608,2.038407,2.161382,-1.570789,-0.924039,0.876114,-1.433414,1.444708,3.347504,-0.484849,-1.027273,-1.2433,2.911083,2.05107,0.083803,1.562611,-2.831596,-1.520518,2.996645,-0.349053,2.716608,0.060127,0.256943,-1.714312,-0.706797,-3.019536,4.190388,1.791692,-0.945257,-0.177814,-0.369582,-0.956087,2.706682,-1.643349,1.550313
1127,469,-3.443876,-4.893795,-2.216493,-3.166128,-5.53926,-1.844789,-2.760504,-4.648829,-5.057139,-1.701488,-3.130637,-3.660952,-2.382285,-0.693411,-3.51899,-1.216246,-3.622795,-0.923026,-2.760213,-3.200416,-2.808758,-7.097668,-4.103821,-2.215318,-3.313374,-1.606406,-4.546394,-1.822633,-5.646036,-3.621739,-7.512068,-0.785236,-3.037797,-3.102969,-1.50458,-3.831798,-3.194611,-2.383589,-6.248677,-0.443563
1129,551,-1.410808,0.966448,-1.376451,-3.061102,-3.931995,-3.752503,-1.331231,-4.862589,-2.233714,1.182424,-1.909208,-2.621929,-2.79862,-1.50272,0.665444,-3.463385,-2.561299,2.157161,0.463698,-0.861784,-2.810672,-8.117543,-4.937892,-1.968243,-4.043561,0.028746,-1.064145,-1.494576,-4.913745,-0.399626,-6.348255,0.094935,-0.641779,-2.215372,0.847827,-2.005806,-0.772052,-0.540601,-1.43957,-1.295953
113,238,2.102348,-0.780449,-1.278884,0.770578,0.779151,0.676296,1.632753,0.922202,-0.346609,1.699328,0.820408,-0.7537,1.39541,2.121623,0.560471,1.393779,0.524229,0.594792,1.180938,0.521089,1.214338,-0.626452,0.028415,0.767116,0.025091,0.562306,1.254219,0.985974,0.993901,-1.96681,-0.486704,0.982518,0.399502,0.296672,0.049337,0.042836,0.327554,1.456848,-0.721628,0.756244
1130,242,0.514682,0.664886,0.60957,-0.722394,1.205983,0.963788,0.544741,-0.237811,1.21643,1.733543,1.180258,-0.564084,0.076608,-0.413091,2.028975,-0.775009,0.809239,2.674443,1.423312,0.449484,-0.469923,0.481185,-0.678133,0.621243,-0.581648,1.144879,2.138409,0.646482,-0.704311,-2.066364,0.429385,1.405288,0.829965,-0.565084,0.892057,-0.911854,1.4066,3.072713,0.943014,0.699205
1131,484,0.944964,-0.197685,-3.179648,-0.150179,2.87415,1.438755,2.402202,-1.369724,1.686294,4.482822,0.955805,-0.603525,2.562971,-1.132895,3.006431,0.165709,3.565726,3.890024,4.301215,0.626139,2.863775,-1.979666,0.840116,0.625878,-1.964864,1.022608,2.448785,0.126265,-1.037373,-1.956703,-2.485233,4.403509,2.714952,0.836513,1.070029,-0.767231,1.412324,2.037105,1.814201,0.732966
1132,531,3.116347,-0.393099,0.205665,-0.97004,2.992615,3.403068,2.716164,1.559126,0.617829,4.533822,4.004122,1.565956,5.129491,2.250428,5.104043,2.654029,3.631143,5.125244,4.037559,2.880994,3.522994,-1.713795,1.292281,3.840604,-1.892649,1.834298,3.955763,2.792738,0.675023,-2.259128,1.807123,5.490052,3.124315,1.002364,0.308523,-2.676563,0.584333,3.736315,1.983184,2.730795
1133,274,-0.208186,-0.01735,0.30956,-0.745857,1.226067,-0.87908,0.006793,-0.308056,0.871739,0.616446,0.30246,-1.425593,-0.283033,-0.061197,-2.447271,-0.91989,-1.002668,-0.098108,-0.319163,-0.537173,-0.780019,-0.674881,-1.455323,-1.210424,-1.073639,0.24162,-0.042265,1.032105,-2.119652,-2.297837,-2.800221,-2.044941,-0.553604,-2.398808,-1.405659,-1.098605,-0.269726,1.397978,-0.822004,-0.848057
1134,236,1.307253,1.41761,1.820826,0.514318,1.462535,0.696939,1.857392,0.49675,0.847778,2.049996,1.003134,0.093992,-0.537694,0.916545,0.866692,0.012539,0.070745,2.392116,1.186746,0.80434,0.591103,0.759566,0.661439,1.451508,-0.681896,2.435794,2.103859,1.727165,-0.945496,0.410129,-1.491665,0.450752,1.983573,0.669787,0.986239,0.627757,1.258151,1.083165,1.632982,1.180516
1136,373,-0.807852,-0.829063,-0.995602,-0.506363,-0.211869,0.141892,2.417115,0.467558,-0.607793,2.13493,1.164111,-0.16957,0.31516,2.189913,0.324671,0.311575,-1.594419,-1.386829,1.392274,-1.060099,-0.970523,0.140184,-1.214208,0.961077,0.054679,1.178792,0.215089,0.044184,-0.282226,-2.691595,-2.803029,0.790866,-0.322966,0.111691,-1.288007,-1.087506,1.831541,1.508481,-0.784597,-0.266795
1138,474,1.166525,-0.486503,-0.103476,-2.134532,-0.832102,1.010439,0.006071,-2.126249,-1.485855,1.859989,0.940188,-1.05457,1.488487,-0.380156,2.931155,-0.406024,1.764127,4.713915,2.716761,0.003103,0.543356,-5.684286,-1.684641,0.4773,-2.129912,0.794377,1.125478,0.782164,-2.366302,-2.770581,-3.687168,4.679949,1.613476,-0.574358,2.606578,-1.417371,-1.224947,1.264138,-0.384076,1.487811
114,494,1.670505,-2.207932,-0.60316,-1.168715,-2.782675,-0.841418,0.910886,-0.618763,-2.276843,1.612321,0.406447,-0.564151,2.194576,2.339807,-1.715998,-0.878761,2.404289,2.738198,3.68725,0.775384,1.160349,-6.924697,-1.998293,0.627236,-0.774102,0.64317,-1.191966,-0.854492,-0.990834,-2.126966,-5.59801,4.329968,1.422123,-0.19256,0.598768,-0.843753,-2.021219,2.102302,-2.610795,1.466323
1140,389,2.157044,-0.685276,1.003806,4.240679,1.489358,0.271546,2.844917,1.374808,1.781871,1.456974,1.742019,0.815181,3.848321,2.551746,2.089521,0.99732,0.027925,2.106371,4.546379,1.630261,2.126626,0.875784,0.170314,2.629366,0.114241,2.416396,-0.437414,1.731085,0.208957,1.003984,-1.660511,1.531034,2.289613,2.508055,0.265539,1.473564,1.147657,3.036078,0.480471,2.290392
1141,253,-2.713112,-0.211483,-0.672502,-1.404938,-1.298785,-1.039526,0.45059,-1.486433,-0.26932,0.857767,0.644442,-1.784563,0.69691,-0.662048,0.798306,-1.401267,-1.162755,1.082962,0.128096,0.03029,-1.434946,-2.251032,-2.301852,-0.069435,-2.432393,-0.687882,-0.003712,-1.089981,-2.20735,-1.303382,-3.181994,0.765875,0.590072,-3.131684,-1.555284,-1.376451,-0.646427,-0.28423,-0.585669,-0.890812
1142,487,1.36999,-1.574276,0.865588,1.879746,2.001403,0.721796,2.402203,1.71128,-1.030612,-0.096426,0.599629,0.692904,1.371875,2.806469,2.372804,4.324043,-1.381104,0.300764,1.666347,-1.379369,3.206263,0.455274,1.459571,0.905365,2.30431,2.591068,-0.525948,1.061001,0.766525,-1.735549,-1.276144,2.606301,2.256499,0.196252,-1.972922,0.057089,1.617132,2.400506,-1.493523,0.640908
1144,569,3.616565,0.606598,-0.822623,-2.359207,-2.393895,0.741941,-0.142408,-3.50114,-1.46861,3.429467,0.693208,-1.725441,0.591592,-0.36874,2.970748,-3.19033,3.240688,3.693549,2.26255,0.767442,-1.251208,-7.086171,-2.01349,-0.108976,-4.462665,0.251884,2.19206,2.313589,-1.29248,-1.066975,-3.767502,2.634962,-0.616917,-0.400637,3.014029,-2.514738,-1.923808,1.273326,1.885178,3.635816
1146,396,-1.435781,-1.741234,-1.460997,-2.00778,-2.777923,-2.693175,-0.556178,-1.338181,-2.160703,1.357607,-2.964202,-1.833203,-1.865332,-2.337745,-1.926845,-2.032633,-3.287547,0.687607,-0.05412,-2.623665,-0.969114,-4.303778,-3.343873,-0.844767,-2.743866,0.354289,-1.475684,-2.848644,-4.258804,-1.346528,-5.495511,-0.739357,0.072035,-2.320445,-0.289132,-0.485064,-2.015364,-0.921072,-4.201446,-2.166857
1149,328,1.302944,-0.06582,1.254238,-0.743222,-0.417785,1.113085,0.700795,1.895586,-0.56203,-0.238957,1.225744,-0.453763,-0.274693,2.068612,1.182571,1.010311,1.206416,-0.890544,-0.507935,0.553522,-0.027184,1.109122,-1.047381,0.432308,1.609672,2.854521,-0.876081,1.834116,1.134325,-0.931236,-1.53601,0.834671,0.070501,0.158486,0.390554,0.417624,0.368311,1.967357,1.077192,0.785774
115,515,1.288879,-1.622775,-0.692691,-0.001816,2.527609,-0.374891,0.919045,0.902851,-1.353646,2.393887,1.991585,0.051583,2.412147,1.489979,3.980673,1.286201,0.359787,0.377898,2.896164,-0.459365,1.975262,-2.708953,-1.551766,1.019643,-2.307671,2.34239,-0.161788,-1.13745,-2.402434,-1.754173,-3.161133,1.74832,1.96711,0.071621,-0.998884,0.695761,0.428784,1.014646,-2.807384,-0.587939
1151,416,-1.943456,-3.416474,-1.110895,-2.11373,-4.119599,1.955577,-1.182529,-1.344997,-2.476726,-1.984764,0.778164,-2.00935,-0.241843,-0.487926,-0.002348,-1.784554,-3.104904,0.941814,-0.552619,-1.686311,-1.972147,-2.852745,-3.326428,-0.128819,-2.368165,-0.741519,-1.360398,0.444898,-3.982194,-4.664211,-4.093742,0.902936,-0.656474,-2.051642,-3.026959,-2.281883,-1.647483,0.78515,-3.430666,-0.602253
1152,459,0.439879,-3.54312,-5.368707,-1.747089,2.637368,-0.378655,0.07949,-2.104586,-1.074136,1.168068,0.864737,-2.421159,1.333825,-1.295601,0.518372,-0.253647,0.063134,2.019414,1.793329,-1.844027,-0.310935,-3.15994,-2.898125,-0.210978,-1.453326,0.882004,0.686433,-0.776135,-3.065454,-5.963488,-4.11778,1.285553,1.899752,-1.112033,-1.892526,-1.672961,0.949922,0.855682,-3.096034,-0.315099
1153,508,-2.726699,-0.818207,-3.558028,-4.277869,-2.210693,-2.688942,-2.236281,-5.856638,-1.065096,0.891581,-2.318931,-3.716454,-1.039805,-4.589537,-2.088685,-3.39917,-0.920858,2.567183,2.042526,-2.397908,-2.13301,-9.010827,-4.542399,-2.796229,-6.272486,-1.314234,-0.679973,-3.260397,-6.596416,-3.286512,-5.524434,0.902214,-0.421253,-3.563825,1.367712,-3.446668,-2.299012,-1.767401,-2.571082,-2.700361
1154,403,-0.394817,-1.729692,0.660975,-0.887665,-0.185113,-0.846498,0.746196,-3.963173,-0.693965,0.03604,0.17631,-2.676792,0.741467,-0.023623,0.245952,-0.579629,-0.933879,2.062655,3.29332,-0.667268,0.336576,-3.318201,-1.533279,-0.358866,1.27402,1.074935,0.004513,-0.089397,-2.603336,-2.847702,-2.427713,-0.506981,0.958175,0.098111,-0.140765,-1.285998,-0.684454,0.252953,-2.469232,-0.376619
1155,601,0.08109,-4.592263,-1.041155,-1.660285,-2.501268,-0.753867,0.622719,-1.857239,-1.820701,-0.780034,-0.761692,-2.240759,0.945373,0.820718,-0.677361,-1.0196,-2.61765,2.698908,3.114853,-1.541217,0.28393,-4.746748,-3.141413,1.07802,-1.618554,2.167657,-1.802657,-0.421663,-5.805022,-4.941137,-6.855179,1.760261,1.491992,-1.442484,-0.959004,-2.245439,-1.423761,0.538954,-3.715446,0.891664
1157,311,-0.151008,-1.343895,-2.300726,-1.675205,1.380842,-0.455955,0.082369,-0.584618,-0.621777,1.576733,0.904945,-0.568548,1.384549,-1.53904,1.507706,0.270471,-0.359872,0.237602,0.26785,-1.509617,0.314245,-1.979696,-0.905739,-1.552123,-2.310447,-0.25705,0.670671,-0.471267,-1.746478,-2.750677,-2.076884,0.660025,-0.370309,-2.266108,-2.682021,-0.881469,0.38065,0.89732,-0.35544,-0.708602
