Respondent,RLH,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12,Item13,Item14,Item15,Item16,Item17,Item18,Item19,Item20,Item21,Item22,Item23,Item24,Item25,Item26,Item27,Item28,Item29,Item30,Item31,Item32,Item33,Item34,Item35,Item36,Item37,Item38,Item39,Item40,Item41,Item42,Item43,Item44,Item45,Item46,Item47,Item48,Item49,Item50,Item51,Item52,Item53,Item54,Item55,Item56,Item57,Item58,Item59,Item60,Item61,Item62,Item63,Item64,Item65,Item66,Item67,Item68,Item69,Item70,Item71,Item72,Item73,Item74,Item75,Item76,Item77,Item78,Item79,Item80,Item81,Item82,Item83,Item84,Item85,Item86,Item87,Item88,Item89,Item90,Item91,Item92,Item93,Item94,Item95,Item96,Item97,Item98,Item99,Item100,Item101,Item102,Item103,Item104,Item105,Item106,Item107,Item108,Item109,Item110,Item111,Item112,Item113,Item114,Item115,Item116,Item117,Item118,Item119,Item120
1290,438,-0.52093,-5.987452,-2.476371,-0.320909,-1.463169,0.293405,-1.244442,-3.701954,-0.101215,0.223059,0.465921,-2.617978,-2.787256,-0.272825,-0.389846,-1.423494,-0.384131,0.834027,0.089433,1.911612,-0.328746,-1.183478,1.176325,0.973932,-5.8893,-1.828956,-2.405073,-1.245747,-2.973676,-0.700519,-0.629871,0.052644,-0.688787,-1.238976,-2.705821,-1.425239,0.670602,1.356788,-0.343962,-1.821257,-0.61529,-1.568218,-0.176274,-0.407305,-2.578249,-0.931442,-1.094874,-2.976466,0.848072,-1.027595,-1.754435,-3.66609,0.000787,2.051795,0.268127,-1.730803,0.430338,1.655598,1.472829,1.621629,1.286904,1.916684,-0.453984,-3.153493,-2.312477,-4.309314,-1.682304,-0.876974,-1.486518,-1.420752,-0.931646,-0.53166,1.243308,-0.254341,-1.283831,-0.016975,0.799611,-1.191333,-2.092555,-1.987639,-1.389658,-4.900474,-1.163219,-0.338881,0.013606,-4.556823,-4.526279,-0.585297,1.786326,-0.024815,-2.492491,1.844192,-4.357041,-2.255145,-2.724415,-3.643543,-4.007103,-3.684007,-2.89529,-2.416206,-1.063684,-3.740325,-5.475719,-0.432547,-0.234765,-0.203017,-1.455895,-1.0499,-0.874741,-1.69155,-0.642221,0.255354,0.925973,1.204942,-2.290679,1.101815,-2.973265,-3.305309,-1.440906,0
1291,424,-0.005426,-2.04227,-1.102249,-0.089416,1.12283,0.976087,0.01516,-2.138456,-0.946672,2.750779,-2.662691,-0.890718,-2.099555,-0.017219,0.612005,-0.737777,1.456414,-1.214162,-2.184676,-0.029103,1.044509,-2.109772,0.214428,0.906635,-5.283599,-0.838937,-1.056485,-0.300889,-0.582506,-0.285305,-0.152468,1.341035,0.784706,-0.274897,-4.006622,-0.638711,1.567583,-0.725851,0.626712,-0.821638,-0.464089,0.247931,0.123917,1.391507,0.190466,2.820189,-0.864853,-1.291824,1.691907,-0.204434,0.20992,-2.147714,-0.224189,3.416875,2.181617,-0.756585,0.201222,-0.026319,-0.142259,2.000205,0.07615,-1.07088,0.899906,-0.585675,-0.932682,-3.698629,0.641116,-0.80675,0.635174,-1.499342,0.301169,0.965438,2.246267,-1.566675,0.150022,1.285277,1.9274,0.683968,0.346404,-1.960717,0.950529,-1.518291,1.579777,1.003113,-1.824318,-2.520445,-5.073312,-1.340839,-0.084091,-1.148147,-0.621614,-1.419433,-3.717797,1.03009,-0.962766,0.240807,-0.734576,-3.225577,-0.130215,-0.711788,-0.847229,-1.982591,-2.157022,0.832732,0.690832,0.661043,0.525181,-1.050024,-2.746043,-0.098015,0.151515,-0.904066,1.036597,-0.730717,1.080714,-1.82174,-2.774503,-1.849981,0.030396,0
1292,427,-1.852812,-5.62706,-2.167718,-1.415412,-0.002575,-0.171914,-1.546583,-3.368304,1.058239,-0.712737,-1.625815,-2.387802,-3.275029,-2.86296,-1.129531,-2.361693,0.837776,-3.486896,-1.978958,-0.312161,-0.134583,-2.45214,-0.677341,-0.356806,-5.764286,-1.587315,-2.748124,-2.578708,-0.574845,-0.498845,-1.035677,-1.00712,-0.582067,-4.314302,-5.088872,-1.365585,-0.154478,-1.395985,-2.093901,-2.445975,-0.339305,-1.900878,-2.447196,-0.522869,-2.039853,-1.073252,-1.644934,-3.525702,0.167101,-2.586107,-0.432935,-2.737151,-1.417376,0.427956,1.320523,-2.274846,-0.902341,0.917695,-0.767585,0.395114,2.288504,0.264328,1.099627,-2.44809,-3.033208,-6.595476,-1.754767,-2.705111,-3.807095,-2.147332,-1.771176,-1.382091,0.617565,-1.246575,-1.463645,-0.224115,-0.044187,-0.690417,-3.603177,-2.077404,-0.81105,-2.860281,-0.97878,-1.437773,-0.398303,-4.455087,-6.348036,-0.067357,-0.841057,-0.59841,-0.769433,-1.875265,-4.705524,-0.01219,-2.003613,-1.969237,-2.623198,-4.06057,-3.81998,-0.822199,-2.637594,-4.439356,-4.368163,-0.562611,0.31752,0.053868,-2.989918,-2.988863,-2.851977,-2.519368,-0.614928,-1.420822,1.475962,0.32231,-0.580346,-1.925688,-2.196234,-2.174823,-0.523994,0
1293,360,1.132185,-3.243774,0.220443,0.804221,1.784233,2.354731,0.222,-1.990149,0.418793,1.385954,2.346976,-1.149649,-2.204857,-0.52555,1.477239,-0.346376,0.68065,-0.501416,0.011104,0.263778,2.206846,-0.941572,1.949861,0.445949,-2.193863,-0.427957,0.270278,-0.913945,0.736647,1.754694,1.954573,1.447891,0.73139,-0.118725,-2.713102,-0.214657,1.877435,0.081772,2.371336,1.938508,1.736066,0.489785,2.264165,0.771354,0.540053,2.632777,-1.918091,-2.244815,2.007359,0.334818,3.195042,-1.71867,-0.223485,0.169228,3.443344,0.449698,0.159459,0.75012,0.482757,3.413686,3.703104,-1.693778,1.539485,0.220339,-1.219616,-1.650342,0.254944,-1.28834,-0.318626,-0.990635,-0.026304,0.249102,1.149613,-0.926598,-0.686337,2.009852,1.269809,0.782646,-0.936718,-1.206341,1.497363,-0.730047,2.012229,3.18117,1.787588,-2.330469,-2.403716,0.233371,-0.613916,0.16004,0.696788,-0.642106,-1.585712,0.651357,-2.598623,0.885934,-0.390054,-2.003407,-0.163194,1.216799,-0.830369,-2.268681,-1.751366,0.829753,1.19404,1.838784,-0.096453,-0.507126,-3.139401,-1.13917,0.825724,-0.79652,1.48983,0.706783,0.834529,-0.00247,-3.320165,-1.386533,-2.757087,0
1294,306,-0.89117,-2.338146,-1.849226,0.373295,0.149382,-1.35757,-0.132298,-2.007526,-1.223497,0.940123,0.515567,-1.452692,-2.414565,1.749218,0.618719,0.746517,0.751631,0.429028,-1.636688,-1.569836,-0.736923,-0.690643,-0.628849,0.049004,-5.168354,-0.33235,0.621374,-0.253253,-0.250093,-1.256629,-0.765116,0.902998,-0.378141,-0.710511,-5.070019,0.750128,1.184321,-0.87997,-0.900185,-0.812857,1.028617,-0.9716,1.304042,0.578968,-0.935279,-0.216745,1.351844,-0.75516,0.161062,0.187433,0.082286,-2.387346,0.010465,1.273256,0.862637,-1.079386,0.548905,-0.344068,-0.283349,0.565443,-0.540254,0.123401,0.699251,-0.529418,-0.407437,-2.84314,0.015089,0.508258,-2.087997,-1.112989,0.511911,1.320119,0.749223,0.194133,0.313415,0.828753,0.189807,0.294243,-0.506265,0.371794,0.561805,-1.317605,0.552363,0.529577,-0.570402,-1.747241,-5.53807,-1.193556,-0.090092,-0.534076,0.736948,0.541626,-3.970459,-0.438389,-2.427669,-0.378191,-1.7862,-2.576266,-2.368134,-2.487803,-0.980391,-1.509447,-4.309492,0.732007,-0.146089,0.883327,0.830022,-0.650499,-0.666203,-1.061239,0.566043,-0.779182,0.453031,-0.163244,0.775515,-0.4747,-1.337833,-1.859112,-0.025148,0
1295,440,1.301498,-1.89936,-0.391962,1.346353,1.752489,2.773916,0.285191,1.812836,0.864582,1.480631,2.587948,2.064314,0.97536,0.548438,2.652985,0.65006,3.490779,2.634877,1.531033,-2.282497,2.8759,-0.256469,1.424643,3.545381,-1.897743,0.079267,1.176249,0.065171,1.331212,1.539532,0.001356,1.394692,2.135867,-0.587953,-3.284726,3.152814,2.567331,1.049938,-0.04097,1.866544,1.175154,-0.02144,1.936392,1.856367,0.200635,-0.095133,-0.961187,0.720584,4.558863,-0.655934,1.635373,1.52789,0.322182,2.376693,2.489136,-1.382145,0.981331,3.504634,2.995744,1.273919,1.770262,0.756012,5.792733,0.911769,-0.425955,0.144788,1.835578,-0.288198,-2.860143,2.202022,2.925544,3.89702,2.097125,0.929181,0.471747,1.436937,2.671502,3.315064,0.481281,2.427614,2.863633,0.048243,2.6027,1.569206,2.350585,1.025342,-3.606817,-0.150382,0.991397,1.924868,5.133942,1.510861,-1.635162,2.256553,-1.823228,1.89673,-1.058493,-1.14698,4.42188,-0.214151,0.288657,-0.145929,-2.781522,1.807513,3.569874,5.023562,0.828593,-1.402383,-0.734334,1.5963,2.811589,-0.258055,3.303494,3.656966,2.899607,0.444134,-1.074575,-1.856249,-0.013893,0
1296,463,-0.476697,-1.950647,-3.26424,-0.103416,1.80312,-0.102896,1.375069,-0.496154,-1.241874,0.722327,-0.668498,1.148818,-2.816266,-1.586835,-0.375969,-1.425536,1.721936,1.863112,-2.800358,-1.447622,0.075401,0.778348,-1.459818,1.951102,-4.433442,-1.547842,1.278972,-1.696694,-0.090511,-0.128211,-1.90826,-0.970537,0.624869,-2.708778,-4.474297,1.263096,3.12158,-3.260296,-2.815706,-0.585018,-1.150529,-0.795808,-0.939705,-0.01592,-0.622775,-2.799285,-1.860915,0.000235,0.755006,-1.832827,-1.983262,-0.595541,-0.125256,1.041993,0.442678,-1.007387,0.033928,-0.168769,-1.283892,-1.004978,-1.860467,-1.006586,4.379173,1.845965,-2.442555,-0.65388,0.577753,-2.275832,-2.81694,-2.350095,1.275115,1.925951,2.099404,0.748948,-1.539437,-1.483573,2.353116,2.150135,-1.289626,2.87357,0.242026,-1.509867,1.212679,1.48573,1.436082,-0.566576,-4.253825,-1.62803,-0.514265,-1.966824,1.221081,2.503462,-5.224773,0.897249,-2.15508,2.765703,-0.788201,-1.193261,1.249777,-2.170608,-2.089999,-0.709832,-3.252687,0.287859,0.862415,1.681579,-1.162674,-3.968051,0.552891,1.680838,-0.252824,-4.611942,0.315395,0.358863,0.346333,0.277948,-1.546327,-3.773131,-0.518067,0
1297,315,0.64283,-1.376497,-0.191988,0.665172,0.468965,2.779926,2.110781,0.886065,0.210015,1.128219,0.643603,1.363067,0.685123,1.241951,1.001581,0.484648,0.966519,0.495652,0.364248,0.138705,1.325717,1.867945,2.283019,0.664007,-2.425313,0.356204,1.221117,0.224401,0.656986,0.49373,0.345379,1.355752,0.193908,-0.708873,-0.882144,1.874885,2.050435,1.126758,0.452557,0.473106,0.524425,0.928844,1.477174,0.716071,-0.563349,0.68079,-1.253228,0.523681,2.409365,0.612971,0.743056,0.680869,0.861853,1.345487,1.859641,0.045986,0.804192,1.134772,0.695199,1.495449,1.263487,1.670519,1.513884,-0.325387,0.50083,1.959257,1.501045,0.095819,0.39385,0.448386,2.432853,4.82372,2.08645,0.564273,0.255195,-0.805607,2.11806,1.192441,0.898155,0.284574,0.179616,-0.093691,0.865424,0.103146,0.368656,0.37663,-1.199174,1.661039,0.596367,0.481262,1.947995,0.405095,-2.270337,0.584654,0.318792,0.952782,0.786496,2.111808,4.064494,-0.634786,0.051768,-0.667654,-0.204687,1.403312,0.224017,1.694424,0.604567,0.006519,0.134848,1.208011,0.716604,1.83029,0.974925,1.083648,0.817946,0.848636,-0.301615,-2.08086,2.600294,0
1298,530,-1.834446,-0.213241,-2.454917,0.859892,-1.690225,-0.866044,-0.118019,-2.146978,-0.030983,0.402499,0.155591,-0.052752,-2.566856,-4.620361,1.830437,0.314199,0.702148,0.233597,0.995655,1.437321,-0.06632,-0.686016,-0.082319,0.430383,-2.085017,-0.505851,0.053017,-2.400576,-0.080417,-0.621994,-0.888765,-0.137608,1.845969,1.108108,-4.142778,-0.654236,3.963012,0.208539,-0.342696,0.004095,-0.792176,-1.749847,1.882043,-0.368879,-2.743644,-1.996531,-0.506688,-4.661834,1.187483,-0.268426,0.802086,-4.96336,-2.223467,2.146323,0.379277,-1.550905,0.811834,0.252913,-0.360639,-1.678885,-0.571834,-0.924685,2.392841,-1.584625,-0.82336,-4.382801,1.308475,-0.208883,-4.850851,1.563249,0.821436,2.23152,1.243937,-0.319994,0.964472,1.824043,0.516089,-0.681558,-0.039895,-3.79608,-0.524986,-0.729993,0.0277,-1.51615,-0.415235,-2.148166,-1.891118,-0.806825,-0.8922,-0.065717,-0.315935,-1.035262,-1.839418,-0.045346,-2.393644,-1.035391,-2.11971,-2.996957,-3.531377,-2.746016,-0.423833,0.090065,-6.214576,1.70516,0.999832,2.470787,0.146352,-0.6879,-1.795588,2.371408,1.259899,-1.022682,-0.296124,1.042012,1.616553,-1.260694,-2.615652,-2.489776,-1.026314,0
13,501,-1.273692,-5.539718,-2.325652,-2.456418,0.173842,-0.568466,-2.660968,-6.081298,1.542332,-0.572626,0.101738,-4.460011,-3.60808,-2.201699,-2.357709,-1.394076,-1.819759,-3.019084,-3.495523,-1.959365,-0.416537,-1.450758,-1.999625,-2.614468,-5.493882,-2.415975,-3.900518,-1.88511,-0.62507,-0.258316,-1.445184,-2.220855,-1.958232,-3.023993,-2.938132,-1.894983,-1.804564,-2.590225,-0.458721,-0.225378,-1.497197,1.532616,-0.839767,-0.986935,-3.106356,2.992611,-2.757983,-1.192455,-2.654503,-1.822143,-2.176613,-2.769856,1.253876,-2.232868,0.508724,-1.518302,-1.727653,-3.116201,-3.52922,1.253428,0.448154,-3.848864,-2.370092,0.049567,-2.986712,-2.893096,-2.328847,-2.864156,1.970953,-6.590606,-2.419183,-3.225049,-0.642778,-1.694016,-3.323323,-0.126343,-1.922966,-1.433395,-2.85683,-2.594895,-1.095538,-1.851104,-2.236492,-0.230499,0.143334,-4.30205,-3.100149,-1.2887,-2.402302,-2.304676,-2.875824,-1.085676,-4.613515,-1.572288,0.67062,0.002798,2.844684,-1.321191,-2.225173,-0.786844,-1.152928,-4.439421,2.818526,-2.118883,-1.478222,-2.758947,-1.80417,-1.320968,-0.609041,-3.490299,-1.560791,-1.224192,-0.464683,-2.406931,-1.913658,-1.006849,-2.461078,0.340515,-0.270392,0
130,441,-2.254802,-2.891025,-3.106362,-0.024037,-0.949964,-0.213657,-3.711824,-5.393979,-0.821286,-0.471363,-0.812956,-4.828912,-4.165978,-0.488661,0.192484,0.319638,-1.049817,-1.724899,-2.419677,-0.928758,-1.85932,-2.962849,-0.3905,-3.03353,-6.592985,-1.5722,-3.611697,-0.063835,-2.608077,-2.508732,-0.535048,2.06622,-0.393299,-0.960725,-5.653276,-1.53995,-1.19486,-2.852905,-0.560002,-1.990602,1.132125,-0.953278,1.23707,-0.726137,-1.682402,-0.408223,-1.23897,-4.511138,-1.453778,-0.343898,0.236466,-4.593089,-1.339378,1.436505,0.143878,-2.430498,-1.762454,-1.090051,-1.158918,1.073961,0.041973,-0.798404,-3.05333,-2.59029,-1.66729,-6.561157,-1.429416,-0.46765,-2.446454,-1.987876,-2.317995,-2.430846,-0.875924,-1.216786,1.031214,1.148778,-1.519691,-2.769534,-0.602676,-5.396913,-1.916926,-3.77402,-2.829176,-2.065541,-2.775659,-5.026201,-7.698536,-1.668476,-1.029411,-1.781272,-3.263217,-2.217478,-5.459036,-2.732955,-2.362867,-3.035446,-4.22197,-6.142442,-2.236848,-2.143116,-1.442945,-2.360368,-5.712203,-0.042743,-2.625425,-0.684871,0.160199,-0.957147,-3.80543,-2.786976,0.051926,-1.163738,-0.498302,-0.250135,0.610818,-2.024271,-3.956906,-1.822406,-2.564782,0
1300,497,0.838637,-0.130424,0.711806,3.122422,5.480714,4.123937,4.279794,-1.297432,0.128843,3.762892,2.424107,0.62904,-0.835896,1.33764,2.147561,-2.780446,3.996009,3.701345,0.576723,3.953744,3.156775,1.333495,3.869292,3.30883,-3.10239,1.470911,3.273901,-1.15765,1.738665,3.008055,2.478212,3.68436,2.248915,1.989388,-1.4079,0.852854,3.808864,1.038387,0.913636,0.716826,4.198582,-0.407327,2.05107,3.1073,3.776355,0.544259,2.492109,-0.568585,3.915538,0.08762,2.377163,1.494646,1.497448,4.664808,3.436055,2.160514,3.087033,3.701885,2.955584,3.115109,1.217212,2.507955,1.621666,-0.570077,-2.078233,-1.815743,1.353141,1.14876,-2.991204,-0.373651,-1.310099,0.39888,3.712078,1.667353,0.448871,2.220237,4.065715,2.5288,0.284028,2.707126,1.632358,0.222316,3.626465,4.540852,2.592692,-0.80205,-1.728207,2.047312,2.888505,1.702141,2.789391,4.081455,-0.766557,1.133979,-0.82248,0.314936,-3.239968,-1.483638,0.646779,0.953353,0.944583,-0.746028,-4.33199,1.669489,0.353207,2.248821,0.700877,-2.540128,-0.61745,1.214958,3.252618,-0.508038,2.375656,4.978245,0.113017,1.668426,-1.944085,-3.507917,-1.978279,0
1301,407,-1.610662,-4.998585,-3.207681,0.235055,0.082925,-0.530889,0.651454,-1.734719,-3.384558,-0.482246,-0.321155,-0.605655,-2.425054,-2.502973,-0.293939,-0.092742,0.920866,0.451817,-2.446139,-1.487271,0.197431,1.968853,-0.989517,1.263471,-7.560566,-1.304894,0.193566,-1.979308,-0.766879,-1.03732,-2.504575,-1.022538,-1.040066,-3.149307,-4.99684,0.446204,0.903236,-2.177772,-2.716887,-1.802339,-1.149168,-0.576417,-0.607598,0.273226,-2.665196,-2.06299,-2.534473,-2.343221,2.117691,-1.633474,0.193082,-2.903817,-0.643433,1.320188,-0.047558,-3.443513,-0.594215,-0.16397,-1.035978,-1.523698,-3.477286,-0.797648,2.235771,-1.18657,-0.933855,-1.093877,1.09069,-1.714679,-3.066271,-2.562384,1.430141,1.083421,2.882612,2.19116,0.441696,0.315255,0.142724,0.496822,-1.75212,1.840591,-0.369427,-0.942026,0.675413,-0.774595,-0.686442,-2.388512,-4.263492,-3.620114,0.607102,-2.535692,0.377707,0.523399,-5.612947,-0.891761,-0.778877,-1.275105,1.710328,-3.913465,-1.18682,-3.042534,-1.508093,-0.337143,-2.574143,-0.306519,1.303357,1.716217,0.396895,-1.399701,0.866857,1.098636,0.161668,-1.887398,0.671759,1.307073,2.344795,0.220128,-2.471064,-4.113727,-0.206798,0
1302,472,-0.074874,-4.574972,-2.865078,-0.818231,-1.345103,-0.929325,-0.09916,-1.278167,-1.274336,0.176425,-0.794335,-0.499979,-3.395475,-2.652021,-0.635109,-0.787309,-0.772702,1.267141,-2.97642,-2.314134,-0.868249,-0.836252,-2.404287,0.860609,-5.699436,-2.816447,-1.789432,-0.404856,-1.07505,-1.44018,-2.262029,-1.404992,-0.739402,-2.562079,-5.372138,-2.942186,1.055739,-1.193682,-2.682038,-1.412005,-2.665756,-2.698362,-0.42388,0.941909,-2.489551,-2.37883,-1.865143,-2.455974,3.160233,-2.422988,-0.187794,-4.859127,-1.931061,0.337718,0.274346,-1.620764,0.446284,1.613736,0.709112,-0.349981,-1.112359,-1.336376,3.088549,-1.32007,-1.082123,-6.11684,-2.439923,-2.938706,-3.386308,-0.842583,2.135068,2.361419,1.959527,-0.101976,-2.799269,-0.189514,0.585974,1.936921,-1.189996,-0.540826,0.030899,-4.704658,-0.299802,-1.153042,-1.122476,-1.134753,-2.865526,-4.651381,2.406182,-0.961122,-1.453569,-0.742008,-3.5681,-0.711095,-3.167237,-0.645319,-2.308068,-4.532599,-1.210272,-2.962805,-2.654614,-4.86296,-5.98163,0.642203,1.546267,1.121389,0.059168,0.131628,-3.219455,0.221224,-1.412541,-1.308116,1.133311,0.076598,1.297905,-1.051063,-3.015199,-3.526834,-2.371118,0
1303,537,-0.250758,-3.566548,-1.571155,-0.46934,1.422118,2.387141,-0.63353,-4.765843,-0.895189,1.734658,0.821022,-3.078441,-2.497302,-0.070711,0.379772,-1.902685,0.728996,0.252013,-1.854917,2.293626,0.29831,-0.665391,-0.908364,-0.434641,-6.372516,-1.127382,-0.985669,-2.192531,-0.516577,0.311617,0.267197,1.343619,0.146564,-1.742657,-4.034992,-1.405285,0.371701,-1.51589,-0.879245,-1.121294,0.928701,-1.173174,-0.709547,1.387899,0.799089,0.233647,-0.853823,-4.024957,0.649671,-0.506521,0.105552,-2.46778,-0.013688,0.551902,3.179542,-1.710672,0.746641,0.427479,1.118014,4.053625,-0.134914,0.508049,-0.204805,-0.778877,-2.924616,-5.418157,-2.447915,-1.570216,-2.427098,-3.006134,-2.237661,-0.83866,0.201549,-1.112259,-3.681516,1.411122,0.381427,1.327811,-1.764328,-1.110662,0.268032,-1.724514,1.628059,2.316627,3.290039,-4.705619,-4.682885,0.406883,-0.304052,-0.069999,0.830984,0.077464,-2.236883,1.126216,-1.429455,-0.601555,-4.501988,-6.282754,-2.30229,-0.49674,-2.304194,-3.99475,-3.880154,-0.637747,-1.261157,-3.781617,-0.438279,-2.370783,-2.860939,-1.517919,-0.169927,-0.796405,0.020596,0.425389,-3.019936,-0.543763,-4.105962,-2.71004,-2.675508,0
1305,367,-0.796995,-1.481369,-1.145274,0.791693,-0.049613,0.395802,-1.001203,-3.65422,1.252856,0.104956,1.723314,-2.339906,-0.850751,0.483513,1.262075,1.88878,-1.289497,-0.048777,-0.745959,0.770935,0.021508,0.214523,0.472501,-1.420597,-2.451031,-0.539985,-0.796981,-0.183347,-0.49331,2.049943,1.510942,1.845078,0.451669,0.062865,-1.972733,-0.540136,1.230995,0.1389,1.180249,0.245524,0.304415,1.4571,3.231797,0.730331,-0.31606,0.316143,-0.588217,-2.430137,-0.089713,1.63069,0.989253,-1.833586,0.040767,0.320756,2.42817,-0.837558,-0.075926,-0.121637,-0.167719,2.933361,1.3923,-0.112958,-1.21241,-0.352964,-0.934427,-2.115207,-0.2195,0.392313,-0.12173,0.311574,-0.839159,-0.236451,-0.931894,-0.850561,1.575689,1.676723,0.049874,-0.551419,1.446381,-4.413827,-0.233175,-0.282592,-0.773029,-1.434717,0.341786,-1.544909,-1.684478,0.778497,-0.860898,0.77529,-0.371947,-0.417084,-1.391149,-1.020031,-0.403579,-0.63818,-0.544814,-1.974916,-1.478005,-0.224363,1.06925,-0.614722,-1.008922,0.249273,-0.547013,-3.052416,2.605125,3.211554,-2.316355,0.534491,-0.653855,0.070352,-1.009423,0.305054,-0.165539,0.013208,-2.745503,-0.135396,-0.787197,0
1306,531,-1.045726,-4.40724,-2.705147,-2.105468,-1.016429,-1.145042,0.494602,-0.50362,-1.281989,-0.635652,-1.427509,0.788234,-2.909841,-5.594735,-2.348873,-0.662405,0.196062,-0.373072,-2.24791,-2.385893,-0.074606,-0.332257,-3.581858,1.100223,-4.871832,-3.449846,-0.80438,-1.618719,-0.13565,-1.236837,-3.244839,-1.91347,-2.625708,-4.20112,-4.132856,-0.769768,0.744854,-2.788736,-4.314369,-1.555264,-2.444794,-3.4882,-2.058876,-0.149961,-4.822688,-1.847063,-3.548381,0.062602,0.774573,-1.799491,-1.553202,-3.88466,-1.004148,-0.836838,-0.69298,-2.312274,-0.976709,0.046691,-1.730431,-2.861786,-3.117155,-4.630709,4.45058,0.726064,-0.561825,-0.232685,-0.595462,-3.345521,-2.492753,-2.452708,1.573249,1.404181,3.107813,2.161388,-1.456005,-0.976941,-0.026007,2.035169,-2.110722,3.226166,0.975418,-2.300799,0.537156,0.202514,0.803682,-2.561104,-3.670703,-2.18493,1.006688,-2.748814,0.186824,1.664036,-4.408489,0.75122,-0.788453,1.797315,0.248168,-2.036,-1.976361,-3.306222,-3.122707,-3.169068,-1.080253,1.506967,1.769718,1.336432,-1.101662,-1.570733,0.989888,0.890881,0.512012,0.294773,0.881859,-1.01414,1.627943,-0.660031,-0.971576,-0.612282,0.79349,0
1307,432,0.550473,-4.275277,-1.354354,1.343538,2.998649,1.320609,1.737089,-0.770819,-0.147869,2.605128,2.053962,1.766738,-1.527628,0.613976,1.646589,-0.333368,3.058867,2.444355,0.583893,1.042831,2.380486,0.64288,1.238402,4.845557,-4.60537,-0.310699,0.493527,0.69008,1.021296,1.599169,-1.016209,0.837446,1.26186,-0.769222,-2.845619,1.454956,2.875828,0.223473,-1.317027,0.582403,0.622994,0.933627,0.229633,0.623448,1.11177,-0.173497,-1.978215,1.567612,3.592792,-1.581804,2.263145,-0.83448,0.104774,2.293815,2.522538,-0.231313,1.853339,2.369909,1.117483,1.321304,0.26179,-0.69556,4.784545,1.136876,-0.72088,-0.039563,3.173219,-1.066438,-1.590101,-0.635068,3.97479,4.035035,3.674111,2.269794,0.541413,0.978077,4.006882,2.5785,-0.762115,1.791797,2.038346,-0.895463,3.414417,3.823172,0.110676,-2.500124,-2.848064,0.07008,1.382468,0.926164,0.930797,2.032335,-2.590227,2.558076,-0.449489,2.435712,-0.708732,-0.880651,0.466137,-0.677953,-0.777345,-1.689126,-1.889004,-0.1279,4.000806,4.27725,0.298457,-1.251694,0.980448,2.114974,1.806698,0.748948,3.077906,2.332597,0.802805,2.479227,-3.597176,-2.132565,0.126133,0
1308,400,-0.680488,-5.022079,-2.526203,-2.738432,-1.3261,-0.933461,-2.843386,-2.257648,0.095338,-0.841962,-2.529144,-2.48652,-3.097906,-2.819755,0.102209,-0.262678,-0.884158,-3.463441,-4.221386,-1.633949,-1.553789,-2.060488,-1.053397,-1.934482,-5.350037,-2.126787,-2.195307,1.000089,-1.652073,-2.168596,-0.873043,-0.426993,-0.508753,-2.828253,-4.147625,-2.568437,-0.99234,-3.868359,-1.9959,-1.772597,-2.758823,-0.316394,-1.455638,-0.610361,-2.173398,-0.106071,-2.491808,-2.309958,-0.706106,-1.954155,-2.128479,-2.985894,-2.731267,-0.835373,-0.349464,-3.543981,-2.444925,-1.128153,0.540863,1.270756,-1.147544,-2.701265,-0.067952,-0.402947,-1.290485,-3.737033,-1.120292,-3.563736,-2.162392,-1.730054,0.008171,-0.050078,0.04904,-1.128002,-0.996203,-0.024111,-1.820074,-2.265489,-1.738925,-3.684905,-0.375912,-2.239503,-2.71102,-3.851036,-3.378637,-1.647578,-5.017258,-2.64453,-0.964886,-2.063635,-1.884144,-3.335242,-4.046324,-1.06488,-1.309457,-0.860808,0.656653,-6.335349,-1.236931,-0.149772,-1.13483,-2.687978,-1.755054,-0.554643,0.175823,-0.186107,-0.27009,-0.573004,-2.524446,-1.190023,-1.37553,-1.994003,0.296512,-0.018335,0.974455,-3.381562,-3.590631,0.298166,-3.536696,0
