Version,Set,Item1,Item2,Item3,Item4,Item5
56,7,6,4,30,21,18
56,8,28,25,2,27,12
56,9,18,26,29,13,6
56,10,7,19,27,14,8
56,11,25,9,23,7,22
56,12,22,10,11,1,8
56,13,3,28,22,12,24
56,14,13,17,19,26,2
56,15,8,3,4,5,1
56,16,1,14,17,9,20
56,17,16,11,15,18,14
56,18,10,29,12,30,21
57,1,12,8,20,15,26
57,2,24,6,28,5,12
57,3,20,1,18,19,10
57,4,5,6,25,4,16
57,5,2,13,4,10,7
57,6,20,27,6,10,13
57,7,14,18,22,3,28
57,8,11,22,1,26,21
57,9,27,2,11,15,9
57,10,30,24,21,3,27
57,11,17,16,23,2,3
57,12,17,7,8,21,25
57,13,29,11,14,17,19
57,14,1,29,13,16,23
57,15,25,30,24,18,12
57,16,30,8,9,23,28
57,17,29,15,7,19,5
57,18,4,9,26,22,14
58,1,26,27,16,17,5
58,2,11,18,27,23,17
58,3,18,20,22,8,16
58,4,4,21,12,3,19
58,5,23,22,10,24,15
58,6,14,7,20,24,26
58,7,5,3,8,1,30
58,8,3,13,28,21,15
58,9,9,4,17,12,10
58,10,13,8,25,20,11
58,11,7,12,1,4,2
58,12,19,1,11,6,23
58,13,2,6,30,14,29
58,14,22,2,6,19,25
58,15,24,21,29,27,13
58,16,26,9,15,10,30
58,17,16,14,28,25,29
58,18,28,5,7,9,18
59,1,8,30,23,22,16
59,2,15,23,5,14,4
59,3,6,29,9,7,22
59,4,1,24,14,2,12
59,5,21,5,2,16,20
59,6,27,25,24,1,9
59,7,20,26,3,4,27
59,8,17,28,1,11,25
59,9,9,19,11,27,3
59,10,29,2,18,8,26
59,11,12,17,19,13,8
59,12,19,4,13,28,24
59,13,10,28,21,30,20
59,14,11,22,12,29,15
59,15,3,10,14,7,13
59,16,5,25,10,21,18
59,17,18,7,15,16,6
59,18,23,17,6,26,30
60,1,19,9,20,23,29
60,2,21,10,25,6,14
60,3,26,16,13,9,28
60,4,16,18,21,14,4
60,5,2,19,7,25,22
60,6,7,26,21,1,24
60,7,28,12,8,11,10
60,8,12,3,26,23,7
60,9,10,24,17,29,11
60,10,6,1,18,17,3
60,11,30,11,3,5,2
60,12,17,8,2,24,9
60,13,8,23,5,29,27
60,14,14,30,15,20,12
60,15,15,27,13,22,6
60,16,4,22,30,28,27
60,17,16,15,19,4,25
60,18,13,5,20,18,1
61,1,24,13,14,30,3
61,2,25,18,29,2,26
61,3,26,20,3,8,19
61,4,8,14,27,10,7
61,5,22,10,16,30,1
61,6,14,9,22,12,5
61,7,30,20,2,15,17
61,8,25,12,18,27,9
61,9,9,15,28,1,21
61,10,3,25,27,16,29
61,11,20,2,24,6,23
61,12,12,16,7,13,11
61,13,22,11,4,21,17
61,14,23,1,4,26,10
61,15,18,19,23,28,21
61,16,13,6,5,17,7
61,17,6,4,8,11,24
61,18,15,28,19,5,29
62,1,12,3,6,9,15
62,2,7,27,26,2,10
62,3,29,26,12,21,6
62,4,1,30,9,19,6
62,5,4,24,16,14,5
62,6,10,23,9,18,4
62,7,21,15,24,8,16
62,8,28,25,30,22,20
62,9,2,14,18,13,23
62,10,22,17,10,1,14
62,11,3,7,1,25,8
62,12,11,13,25,15,23
62,13,27,5,16,12,19
62,14,24,30,29,7,19
62,15,8,21,17,28,13
62,16,5,26,11,20,17
62,17,27,11,4,2,28
62,18,20,29,22,3,18
63,1,30,18,26,8,12
63,2,24,20,25,15,10
63,3,17,3,2,16,9
63,4,2,1,20,4,28
63,5,5,8,3,23,14
63,6,2,19,8,24,22
63,7,9,7,30,5,11
63,8,18,27,15,3,24
63,9,10,6,27,28,16
63,10,15,17,7,18,4
63,11,21,9,16,11,29
63,12,14,22,13,26,25
63,13,29,28,1,14,5
63,14,7,21,23,22,27
63,15,6,13,19,11,26
63,16,25,29,6,30,4
63,17,13,20,12,21,1
63,18,19,10,23,12,17
64,1,27,30,29,17,13
64,2,16,2,1,12,15
64,3,4,25,17,29,9
64,4,28,7,18,19,2
64,5,1,23,9,25,5
64,6,23,2,21,24,22
64,7,11,14,15,3,30
64,8,26,15,5,25,8
64,9,23,16,7,20,30
64,10,11,20,14,27,18
64,11,17,16,19,22,26
64,12,6,21,12,7,20
64,13,19,4,14,8,21
64,14,1,24,11,6,27
64,15,29,8,28,10,18
64,16,22,5,10,6,3
64,17,4,12,3,10,13
64,18,26,24,13,9,28
65,1,15,29,26,10,2
65,2,14,26,21,18,9
65,3,10,2,25,30,21
65,4,13,1,5,18,17
65,5,12,17,6,8,14
65,6,16,4,3,26,1
65,7,18,19,11,5,24
65,8,29,3,2,23,12
65,9,7,13,17,19,30
65,10,8,27,4,1,22
65,11,23,6,8,4,16
65,12,20,28,5,15,6
65,13,25,14,20,27,19
65,14,28,23,27,7,15
65,15,9,24,7,21,3
65,16,13,9,29,20,22
65,17,30,22,28,12,11
65,18,24,10,11,16,25
66,1,6,29,22,2,14
66,2,18,12,24,22,1
66,3,21,15,2,4,19
66,4,28,14,12,25,7
66,5,10,23,8,13,20
66,6,5,18,30,6,4
66,7,3,25,20,17,24
66,8,30,19,10,29,1
66,9,20,11,16,14,8
66,10,24,11,21,26,23
66,11,7,22,15,11,4
66,12,16,28,29,3,17
66,13,17,12,27,5,21
66,14,26,6,25,9,27
66,15,9,10,19,3,5
66,16,27,26,23,30,28
66,17,1,7,13,15,8
66,18,2,16,9,13,18
67,1,8,17,18,28,22
67,2,12,18,26,19,16
67,3,20,9,10,27,12
67,4,25,21,19,28,13
67,5,13,30,16,23,5
67,6,30,1,17,15,26
67,7,21,4,1,29,11
67,8,18,21,24,20,29
67,9,14,6,28,16,10
67,10,15,3,6,23,25
67,11,5,19,22,11,2
67,12,27,5,8,2,25
67,13,22,9,10,17,15
67,14,4,27,30,14,3
67,15,12,13,4,24,23
67,16,3,8,29,9,7
67,17,24,26,14,7,2
67,18,11,20,7,1,6
68,1,6,12,23,25,17
68,2,9,23,1,14,11
68,3,28,24,5,29,7
68,4,19,13,14,6,20
68,5,11,3,21,16,26
68,6,15,8,12,30,2
68,7,22,28,26,20,3
68,8,8,30,9,18,23
68,9,1,27,16,19,29
68,10,5,7,22,21,10
68,11,2,17,24,25,4
68,12,3,2,18,1,6
68,13,25,16,30,22,7
68,14,15,10,13,27,18
68,15,14,15,17,21,27
68,16,4,24,28,9,19
68,17,26,4,20,5,10
68,18,29,8,11,13,12
69,1,21,25,19,11,30
69,2,9,6,2,8,21
69,3,27,22,6,24,30
69,4,19,22,3,23,13
69,5,17,23,27,7,1
69,6,21,5,15,6,8
69,7,16,14,29,15,24
69,8,5,27,4,12,3
69,9,26,13,25,4,28
69,10,10,29,3,18,20
69,11,1,18,5,12,25
69,12,7,11,4,17,18
69,13,24,26,17,10,8
69,14,7,20,13,2,16
69,15,16,14,12,22,9
69,16,23,30,29,26,14
69,17,19,1,28,9,15
69,18,10,11,2,20,28
70,1,29,28,6,17,15
70,2,22,19,8,1,20
70,3,13,2,1,5,14
70,4,23,29,17,5,21
70,5,25,5,20,24,9
70,6,11,3,15,13,24
70,7,12,10,21,30,13
70,8,14,18,11,28,23
70,9,6,7,26,15,19
70,10,4,16,24,10,23
70,11,18,25,22,8,26
70,12,17,1,3,16,8
70,13,6,2,9,26,11
70,14,20,21,27,19,12
70,15,30,28,18,27,16
70,16,12,14,7,10,25
70,17,3,4,30,9,7
70,18,2,4,27,29,22
71,1,9,17,10,13,22
71,2,30,9,25,24,1
71,3,4,3,14,2,9
71,4,17,20,30,4,6
71,5,20,15,18,16,21
71,6,22,15,23,26,5
71,7,20,16,23,25,27
71,8,2,18,23,17,19
71,9,13,18,6,7,29
71,10,28,8,5,7,16
71,11,28,12,2,30,5
71,12,10,19,25,3,11
71,13,8,24,7,12,29
71,14,1,22,21,3,28
71,15,27,13,26,8,11
71,16,26,21,14,1,27
71,17,11,29,4,12,15
71,18,24,10,19,6,14
72,1,14,30,28,4,13
72,2,16,26,10,29,5
72,3,7,25,20,22,4
72,4,21,11,17,2,30
72,5,23,25,13,28,2
72,6,5,17,9,19,26
72,7,13,9,16,21,6
72,8,25,8,29,14,17
72,9,7,12,1,2,26
72,10,29,27,11,1,16
72,11,3,5,24,20,30
72,12,15,23,12,9,20
72,13,22,11,27,23,28
72,14,18,6,22,24,12
72,15,19,14,15,18,3
72,16,8,19,6,27,24
72,17,4,1,10,15,18
72,18,3,7,8,21,10
73,1,15,24,8,23,4
73,2,27,26,14,18,7
73,3,10,2,19,29,30
73,4,25,5,3,27,6
73,5,28,20,21,8,9
73,6,30,12,26,3,13
73,7,6,4,5,11,10
73,8,2,22,25,16,15
73,9,17,3,20,2,27
73,10,1,13,9,20,29
73,11,19,7,14,17,23
73,12,16,4,26,19,12
73,13,11,30,18,9,8
73,14,14,15,13,5,22
73,15,12,28,24,11,17
73,16,23,1,6,10,28
73,17,18,21,7,25,29
73,18,24,16,1,22,21
74,1,26,27,13,10,24
74,2,9,10,2,7,15
74,3,16,23,11,8,3
74,4,26,8,28,4,2
74,5,5,9,3,14,19
74,6,29,24,15,28,20
74,7,25,1,30,24,14
74,8,29,6,22,3,23
74,9,17,2,16,14,20
74,10,20,11,12,19,18
74,11,21,22,10,30,18
74,12,7,17,4,13,1
74,13,19,13,4,23,21
74,14,15,30,1,5,27
74,15,27,9,11,7,25
74,16,18,16,17,6,28
74,17,8,29,5,22,12
74,18,6,25,21,26,12
75,1,4,17,25,18,5
75,2,13,5,16,9,24
75,3,8,15,19,13,25
75,4,28,3,25,1,29
75,5,2,27,18,11,13
75,6,12,21,15,2,3
75,7,22,28,7,27,19
75,8,19,29,30,16,4
75,9,1,10,8,20,30
75,10,14,6,2,21,24
75,11,9,12,27,17,10
75,12,11,20,9,6,26
75,13,23,14,12,29,1
75,14,21,22,20,4,14
75,15,10,23,6,7,8
75,16,30,26,22,15,17
75,17,5,7,28,11,16
75,18,24,18,3,26,23
76,1,21,19,23,25,11
76,2,3,1,26,17,7
76,3,14,28,15,12,9
76,4,15,8,16,30,6
76,5,10,14,11,25,22
76,6,6,16,10,1,18
76,7,1,19,24,5,2
76,8,26,2,30,4,20
76,9,24,17,12,3,19
76,10,4,18,27,15,11
76,11,2,21,17,23,5
76,12,22,6,4,13,9
76,13,27,7,22,8,13
76,14,16,25,12,28,10
76,15,8,27,29,21,14
76,16,20,24,7,23,30
76,17,9,26,18,29,28
76,18,5,3,20,13,29
77,1,19,18,8,22,9
77,2,25,4,21,26,1
77,3,3,4,14,25,8
77,4,28,30,9,21,17
77,5,18,6,19,30,25
77,6,23,9,5,24,4
77,7,13,15,7,3,21
77,8,29,20,17,16,22
77,9,16,11,24,22,26
77,10,7,12,5,6,27
77,11,14,5,28,10,26
77,12,30,11,20,14,7
77,13,10,29,13,18,2
77,14,11,2,1,12,8
77,15,12,10,13,23,16
77,16,6,27,2,28,3
77,17,17,24,29,27,15
77,18,15,23,19,20,1
78,1,25,29,15,14,26
78,2,1,17,27,9,25
78,3,14,13,8,17,6
78,4,20,21,18,8,5
78,5,4,10,11,6,15
78,6,28,12,4,20,27
78,7,2,30,23,9,27
78,8,13,1,28,15,24
78,9,26,23,10,19,21
78,10,23,22,30,5,12
78,11,18,14,16,12,3
78,12,30,13,29,11,21
78,13,7,5,25,2,20
78,14,9,3,24,18,7
78,15,3,11,22,10,17
78,16,24,26,8,28,19
78,17,22,16,2,1,6
78,18,29,7,19,4,16
79,1,17,9,20,29,6
79,2,5,19,4,17,10
79,3,8,20,23,26,1
79,4,8,9,14,10,22
79,5,21,3,1,14,4
79,6,4,29,18,7,23
79,7,2,15,3,23,18
79,8,16,25,22,24,2
79,9,27,22,26,19,15
79,10,12,26,29,30,5
79,11,10,27,21,16,24
79,12,11,24,25,20,13
79,13,15,12,9,7,11
79,14,3,8,16,27,30
79,15,12,17,6,25,13
79,16,21,19,28,6,7
79,17,30,28,1,13,18
79,18,2,5,11,28,14
80,1,23,4,5,22,6
80,2,25,28,3,29,8
80,3,18,8,12,24,17
80,4,17,21,15,12,28
80,5,9,2,10,19,12
80,6,11,13,3,5,19
80,7,6,18,14,27,20
80,8,29,13,2,4,27
80,9,1,19,30,20,15
80,10,14,23,1,30,11
80,11,7,1,30,24,10
80,12,24,6,26,11,29
80,13,28,20,10,3,22
80,14,22,25,21,18,7
80,15,25,15,5,8,16
80,16,13,7,17,26,14
80,17,26,16,9,2,4
80,18,27,16,23,21,9
81,1,19,22,13,29,2
81,2,18,14,2,28,23
81,3,17,30,18,26,3
81,4,5,20,6,13,8
81,5,8,17,7,2,11
81,6,21,29,14,15,9
81,7,9,3,6,1,25
81,8,6,25,23,30,12
81,9,13,14,24,16,19
81,10,20,26,12,11,4
81,11,5,10,21,18,15
81,12,4,7,24,3,21
81,13,1,11,17,16,9
81,14,22,1,27,19,5
81,15,20,12,16,7,22
81,16,15,10,26,25,27
81,17,27,23,29,10,28
81,18,24,8,4,28,30
82,1,28,5,26,18,16
82,2,23,16,25,17,13
82,3,30,9,8,2,25
82,4,7,30,19,6,29
82,5,7,24,9,29,23
82,6,26,28,22,1,13
82,7,30,27,7,5,14
82,8,3,15,20,22,24
82,9,12,21,22,4,5
82,10,10,4,24,14,17
82,11,29,10,12,8,1
82,12,25,2,10,20,18
82,13,16,11,15,6,3
82,14,13,21,27,12,3
82,15,11,23,8,15,4
82,16,19,17,14,27,20
82,17,28,18,11,9,19
82,18,26,6,1,21,2
83,1,14,20,21,16,12
83,2,6,4,9,22,14
83,3,23,22,28,17,20
83,4,21,8,29,19,26
83,5,4,28,16,19,25
83,6,12,2,18,24,25
83,7,27,1,13,4,18
83,8,2,7,3,26,15
83,9,20,27,11,9,5
83,10,11,30,17,21,22
83,11,29,25,23,11,10
83,12,5,29,2,7,1
83,13,19,14,1,8,12
83,14,3,9,13,23,26
83,15,15,5,30,24,17
83,16,16,6,7,10,28
83,17,10,15,3,30,13
83,18,24,18,6,27,8
84,1,10,17,28,8,21
84,2,14,12,15,23,7
84,3,18,13,20,7,16
84,4,21,6,2,20,23
84,5,30,22,27,4,2
84,6,12,19,2,3,24
84,7,8,9,13,12,26
84,8,9,3,25,5,29
84,9,22,18,29,14,11
84,10,1,26,24,11,6
84,11,23,16,8,15,30
84,12,6,21,5,13,28
84,13,17,19,4,18,16
84,14,9,20,7,1,4
84,15,15,24,22,29,27
84,16,11,3,19,30,10
84,17,26,10,17,25,27
84,18,5,1,14,25,28
85,1,8,26,11,5,23
85,2,2,4,10,14,13
85,3,24,5,16,10,14
85,4,27,20,23,3,19
85,5,28,2,15,11,7
85,6,18,30,21,16,29
85,7,17,15,6,9,19
85,8,3,7,1,22,10
85,9,20,8,29,2,17
85,10,25,27,7,21,8
85,11,1,24,9,16,21
85,12,29,11,4,6,12
85,13,5,17,18,1,15
85,14,13,22,30,26,9
85,15,25,28,20,13,24
85,16,4,12,28,27,3
85,17,6,14,12,26,30
85,18,22,25,19,23,18
86,1,21,4,25,15,11
86,2,17,1,11,12,2
86,3,16,14,26,25,20
86,4,19,13,15,20,8
86,5,7,26,27,19,16
86,6,20,29,5,21,10
86,7,1,23,19,29,6
86,8,24,23,4,28,9
86,9,2,28,9,27,24
86,10,27,6,5,30,18
86,11,13,15,28,25,30
86,12,3,29,14,8,22
86,13,11,13,24,23,21
86,14,14,7,10,17,30
86,15,12,9,22,18,10
86,16,8,3,16,2,4
86,17,7,5,6,17,3
86,18,22,18,26,12,1
87,1,12,27,13,1,15
87,2,15,21,18,9,20
87,3,29,11,27,28,14
87,4,23,16,5,2,26
87,5,6,28,20,3,1
87,6,30,25,12,3,19
87,7,4,24,8,22,7
87,8,20,10,23,4,1
87,9,19,2,9,5,14
87,10,28,8,18,7,26
87,11,22,8,11,13,5
87,12,18,27,21,14,23
87,13,17,21,3,16,11
87,14,10,19,17,15,24
87,15,25,29,6,24,22
87,16,13,30,10,6,2
87,17,9,12,30,16,29
87,18,26,7,25,4,17
88,1,27,9,8,10,7
88,2,11,26,3,20,19
88,3,5,12,8,11,25
88,4,19,23,28,7,12
88,5,4,18,14,15,6
88,6,16,1,29,21,2
88,7,18,10,26,24,11
88,8,15,4,26,9,29
88,9,8,25,1,6,9
88,10,16,5,1,28,10
88,11,29,16,17,27,13
88,12,30,20,12,5,4
88,13,7,30,25,24,20
88,14,24,14,13,18,3
88,15,28,22,30,17,21
88,16,21,19,2,14,13
88,17,23,6,22,17,27
88,18,2,15,23,3,22
89,1,28,4,19,8,6
89,2,29,13,4,18,25
89,3,20,15,16,14,8
89,4,26,14,24,30,6
89,5,27,25,7,9,16
89,6,30,2,27,11,28
89,7,9,22,21,19,5
89,8,12,17,24,29,5
89,9,10,11,19,1,4
89,10,10,27,20,26,21
89,11,2,3,18,8,17
89,12,16,11,15,13,7
89,13,3,23,9,30,18
89,14,1,24,17,26,23
89,15,5,13,29,23,7
89,16,14,1,25,22,2
89,17,15,20,28,12,22
89,18,21,3,6,10,12
90,1,23,12,21,24,16
90,2,26,5,10,25,15
90,3,7,22,13,12,6
90,4,24,2,15,27,19
90,5,8,28,29,15,26
90,6,9,29,30,10,28
90,7,10,8,2,21,12
90,8,22,26,11,21,18
90,9,3,9,5,11,25
90,10,11,7,20,6,2
90,11,25,17,23,28,14
90,12,1,8,3,4,27
90,13,19,16,22,1,30
90,14,17,23,14,13,9
90,15,4,24,27,5,18
90,16,18,19,30,29,20
90,17,13,14,7,3,1
90,18,6,4,16,20,17
91,1,14,29,11,22,3
91,2,30,6,16,11,8
91,3,26,5,7,19,24
91,4,1,18,15,27,29
91,5,27,10,12,20,17
91,6,18,10,8,17,13
91,7,9,19,10,13,23
91,8,20,1,24,28,11
91,9,23,24,9,8,20
91,10,16,26,28,2,3
91,11,2,28,22,17,5
91,12,2,12,4,23,15
91,13,22,16,14,9,25
91,14,15,21,25,6,1
91,15,6,27,26,3,29
91,16,4,30,21,7,14
91,17,5,13,4,30,21
91,18,19,25,12,7,18
92,1,7,20,29,22,10
92,2,3,21,24,8,22
92,3,13,2,20,25,30
92,4,8,17,1,15,30
92,5,24,18,2,6,9
92,6,11,9,18,12,28
92,7,25,11,21,19,27
92,8,27,6,19,5,8
92,9,1,30,23,16,7
92,10,16,15,22,10,4
92,11,28,3,13,4,16
92,12,29,28,12,14,24
92,13,23,15,27,14,11
92,14,12,14,5,26,20
92,15,21,7,17,9,26
92,16,5,1,3,18,23
92,17,17,19,4,29,25
92,18,26,10,6,2,13
93,1,14,4,18,30,8
93,2,19,16,6,28,14
93,3,4,2,26,20,3
93,4,10,8,23,29,25
93,5,25,22,27,26,23
93,6,7,3,17,5,28
93,7,22,20,10,19,11
93,8,21,9,28,1,4
93,9,13,21,5,24,27
93,10,18,7,11,23,6
93,11,12,17,1,11,13
93,12,15,18,16,20,5
93,13,9,12,2,1,29
93,14,8,13,14,22,24
93,15,30,26,27,16,12
93,16,17,6,15,19,9
93,17,29,2,7,15,21
93,18,3,25,24,30,10
94,1,9,5,8,23,22
94,2,20,18,25,13,1
94,3,28,30,19,21,26
94,4,14,26,9,10,15
94,5,22,29,26,18,1
94,6,17,27,8,2,16
94,7,10,11,14,7,2
94,8,15,3,30,9,5
94,9,6,21,20,25,17
94,10,11,5,16,4,29
94,11,20,23,4,8,28
94,12,24,4,22,12,7
94,13,28,7,13,15,6
94,14,14,24,10,27,1
94,15,23,29,3,6,21
94,16,24,17,2,11,30
94,17,12,27,13,16,19
94,18,19,25,3,18,12
95,1,26,12,15,22,23
95,2,11,9,26,13,8
95,3,16,23,28,10,3
95,4,7,14,19,17,18
95,5,5,20,29,14,19
95,6,1,8,19,7,2
95,7,27,28,20,30,22
95,8,25,11,13,28,22
95,9,4,3,9,27,20
95,10,30,23,18,21,2
95,11,2,16,25,7,9
95,12,6,15,21,24,14
95,13,29,30,12,6,24
95,14,17,25,15,26,4
95,15,21,1,5,12,8
95,16,18,24,10,5,16
95,17,13,29,17,3,27
95,18,4,6,11,1,10
96,1,18,17,20,12,11
96,2,30,11,7,4,5
96,3,8,6,23,20,24
96,4,19,13,30,1,15
96,5,23,10,17,29,26
96,6,13,4,21,2,10
96,7,20,22,24,2,17
96,8,12,15,18,28,27
96,9,3,12,4,14,9
96,10,11,16,8,25,15
96,11,6,22,1,5,27
96,12,3,14,6,26,16
96,13,27,2,25,23,5
96,14,14,21,3,25,1
96,15,24,19,28,10,29
96,16,26,7,18,21,28
96,17,29,30,9,8,7
96,18,9,13,16,22,19
97,1,5,8,11,19,21
97,2,7,10,12,16,23
97,3,25,27,23,30,14
97,4,4,24,29,13,25
97,5,28,18,6,17,9
97,6,8,26,19,2,12
97,7,22,16,30,3,17
97,8,2,15,22,29,3
97,9,17,5,28,14,30
97,10,28,2,14,15,20
97,11,21,9,27,4,26
97,12,16,20,21,29,11
97,13,10,8,7,27,3
97,14,1,19,11,24,23
97,15,15,1,7,9,24
97,16,26,5,1,20,13
97,17,10,22,6,18,4
97,18,13,6,25,12,18
98,1,30,12,8,3,6
98,2,5,20,2,9,6
98,3,9,28,27,11,8
98,4,15,25,5,10,6
98,5,23,13,12,4,29
98,6,25,21,22,28,12
98,7,24,1,16,21,17
98,8,18,29,5,16,2
98,9,14,18,2,8,11
98,10,19,9,17,25,26
98,11,7,30,10,22,26
98,12,27,17,4,1,14
98,13,16,19,27,18,15
98,14,21,23,14,22,10
98,15,1,28,13,23,30
98,16,3,4,20,19,7
98,17,11,26,29,24,3
98,18,20,7,15,13,24
99,1,22,2,9,6,4
99,2,2,24,26,19,28
99,3,30,4,24,26,18
99,4,20,3,30,10,25
99,5,4,15,23,5,16
99,6,12,27,1,2,20
99,7,18,10,3,9,1
99,8,6,3,28,23,16
99,9,12,17,11,15,13
99,10,9,13,12,18,21
99,11,5,19,14,13,22
99,12,26,14,8,16,20
99,13,23,11,7,17,21
99,14,11,7,6,27,14
99,15,29,27,21,30,19
99,16,8,10,15,29,25
99,17,29,8,22,1,17
99,18,28,25,5,7,24
100,1,10,26,1,28,5
100,2,22,11,30,15,9
100,3,3,20,23,11,15
100,4,2,30,4,17,25
100,5,27,22,26,17,7
100,6,25,1,16,30,11
100,7,7,18,25,21,1
100,8,19,29,4,6,28
100,9,13,6,19,26,23
100,10,24,9,10,12,16
100,11,17,24,3,5,12
100,12,8,28,18,4,22
100,13,6,12,29,14,7
100,14,16,27,2,10,13
100,15,21,14,9,20,29
100,16,14,23,20,18,2
100,17,15,21,3,8,19
100,18,13,5,24,27,8
101,1,3,25,13,7,9
101,2,21,30,13,2,10
101,3,19,9,17,23,20
101,4,8,3,21,24,26
101,5,9,29,28,25,11
101,6,2,7,12,5,15
101,7,5,16,6,21,22
101,8,1,28,16,8,7
101,9,10,2,19,6,18
101,10,15,13,17,28,14
101,11,30,23,18,24,27
101,12,12,8,23,1,4
101,13,11,12,27,14,10
101,14,29,26,20,27,30
101,15,16,14,19,4,17
101,16,18,5,29,15,26
101,17,4,11,24,3,22
101,18,22,20,25,1,6
102,1,25,27,2,3,23
102,2,24,19,9,16,12
102,3,26,6,11,13,4
102,4,20,21,17,12,28
102,5,7,16,8,29,25
102,6,14,24,4,25,5
102,7,23,22,7,12,30
102,8,16,18,26,20,13
102,9,7,11,22,19,18
102,10,5,17,10,11,29
102,11,1,28,3,2,19
102,12,28,6,15,22,27
102,13,10,1,5,9,14
102,14,17,18,8,13,3
102,15,20,15,30,24,21
102,16,29,23,1,26,2
102,17,4,10,27,15,21
102,18,6,30,14,9,8
103,1,2,1,14,3,29
103,2,28,4,29,21,9
103,3,8,20,10,7,4
103,4,11,2,25,6,24
103,5,12,26,22,19,25
103,6,26,4,7,23,15
103,7,22,29,20,8,13
103,8,24,10,28,9,18
103,9,3,14,26,5,12
103,10,28,19,30,10,5
103,11,14,3,16,30,13
103,12,9,17,6,27,23
103,13,25,16,20,19,27
103,14,6,8,12,17,30
103,15,27,7,11,18,1
103,16,13,21,23,11,5
103,17,17,15,24,22,2
103,18,15,18,21,16,1
104,1,19,12,1,4,15
104,2,10,25,12,20,6
104,3,1,17,15,3,10
104,4,10,13,9,11,20
104,5,18,9,23,22,29
104,6,4,5,18,25,17
104,7,23,25,26,28,14
104,8,3,7,13,20,28
104,9,8,24,23,7,19
104,10,30,4,19,14,11
104,11,21,22,5,27,3
104,12,22,12,2,11,16
104,13,21,24,6,26,16
104,14,18,30,21,2,8
104,15,27,13,14,29,24
104,16,1,26,30,15,9
104,17,16,6,7,17,29
104,18,27,28,2,5,8
105,1,23,10,26,8,2
105,2,5,2,17,13,7
105,3,13,22,28,6,1
105,4,29,27,25,12,15
105,5,26,1,27,9,17
105,6,5,23,10,4,6
105,7,15,19,6,18,3
105,8,30,29,24,10,19
105,9,17,11,19,26,21
105,10,20,5,29,30,12
105,11,24,3,1,20,18
105,12,11,12,4,28,27
105,13,18,14,22,3,30
105,14,9,24,14,7,21
105,15,25,21,13,23,16
105,16,8,16,11,28,20
105,17,2,9,16,7,4
105,18,14,15,8,25,22
106,1,29,17,3,21,28
106,2,22,16,4,24,27
106,3,11,18,16,29,23
106,4,28,2,24,25,30
106,5,19,3,21,27,10
106,6,14,10,15,16,17
106,7,7,6,29,1,21
106,8,12,19,2,13,7
106,9,1,8,30,14,23
106,10,30,13,9,15,27
106,11,6,25,22,8,2
106,12,9,25,18,10,11
106,13,19,20,5,22,9
106,14,13,4,8,18,26
106,15,24,20,17,4,1
106,16,6,5,15,26,20
106,17,3,23,5,12,11
106,18,26,7,28,14,12
107,1,2,9,16,22,26
107,2,21,8,12,5,9
107,3,8,15,11,24,6
107,4,26,1,11,30,5
107,5,25,23,19,17,4
107,6,23,22,17,13,24
107,7,27,30,7,20,18
107,8,16,26,25,17,3
107,9,19,27,1,25,8
107,10,7,28,10,23,15
107,11,15,29,20,2,28
107,12,3,6,9,29,13
107,13,12,1,24,16,10
107,14,4,5,18,30,7
107,15,18,14,27,6,12
107,16,10,21,13,28,22
107,17,2,29,4,19,14
107,18,20,11,3,21,14
108,1,24,28,20,18,23
108,2,12,10,8,3,6
108,3,16,15,23,29,30
108,4,11,14,28,9,19
108,5,14,7,22,1,20
108,6,13,11,2,1,22
108,7,5,13,1,29,25
108,8,29,22,7,26,19
108,9,25,18,10,19,13
108,10,4,3,12,2,26
108,11,17,24,7,11,9
108,12,21,2,15,17,18
108,13,17,6,30,10,8
108,14,28,8,5,27,16
108,15,6,27,14,26,24
108,16,9,12,25,21,15
108,17,27,21,23,4,20
108,18,16,4,3,5,30
109,1,30,9,19,23,22
109,2,22,17,29,18,12
109,3,1,16,9,5,2
109,4,7,11,27,3,25
109,5,15,26,24,8,13
109,6,18,12,13,16,14
109,7,3,7,22,15,5
109,8,20,8,9,4,10
109,9,24,19,1,12,23
109,10,29,10,26,21,11
109,11,15,20,25,14,17
109,12,27,4,6,13,29
109,13,19,16,21,6,20
109,14,17,30,27,11,2
109,15,23,14,5,10,2
109,16,1,28,6,7,4
109,17,26,25,21,30,28
109,18,28,8,18,24,3
110,1,20,30,12,18,26
110,2,8,19,15,16,11
110,3,25,18,29,24,5
110,4,13,27,17,5,28
110,5,3,1,10,19,25
110,6,2,9,10,7,27
110,7,9,24,30,6,16
110,8,10,22,4,15,28
110,9,6,30,11,1,13
110,10,15,29,12,23,7
110,11,14,17,8,22,21
110,12,4,22,21,25,1
110,13,29,2,14,8,24
110,14,23,20,16,27,26
110,15,11,26,18,14,4
110,16,7,3,13,20,9
110,17,21,23,2,6,3
110,18,12,5,28,19,17
111,1,10,6,27,15,18
111,2,11,28,26,2,6
111,3,5,1,20,11,29
111,4,4,20,25,12,24
111,5,30,12,22,28,23
111,6,22,27,29,9,16
111,7,21,19,18,7,8
111,8,5,13,7,21,10
111,9,8,26,3,9,4
111,10,16,7,17,25,14
111,11,23,17,8,1,18
111,12,24,11,3,22,27
111,13,3,15,14,30,19
111,14,19,21,13,2,24
